	samples,start,pitch,timbre,maxLoudness,maxLoudnessTime,startLoudness
,985812,13.986487102611878,0.34434986792613487,3.3523281873217217,-16.20559354521958,0.05891799534799733,-25.539901379776254
,985733,14.28289614182543,0.30594793214795435,-1.7962006872043432,-16.165454280215847,0.05889181960023659,-25.48299445387342
,985660,14.57777035384414,0.3417800478866947,5.313819782683686,-16.097525082685703,0.05852109655459283,-25.42560411500924
,985574,14.871248755030065,0.2901982712612137,1.7724250457094017,-16.04803930399949,0.05882194799172871,-25.370991234549646
,985480,15.165460690912031,0.32750910013394463,3.405296421033407,-15.997620760441594,0.05867191415350894,-25.29948393980594
,985389,15.458903309535607,0.4003437617022305,33.709129562030895,-15.940016736537542,0.058512547186948455,-25.232185546012758
,985309,15.751855456602962,0.3799486343877909,-2.358596599645389,-15.893422903880904,0.058643474940348696,-25.169426708778655
,985206,16.04373153933289,0.34637006981281004,11.368981250621685,-15.851127293175246,0.05846620071335336,-25.122133669506734
,985110,16.335991197713994,0.28801823857234254,15.303870367776167,-15.800942655134959,0.058438125488524006,-25.06665688704816
,985036,16.62815589759155,0.3389421178515297,2.658208493902761,-15.756202856545347,0.058423928130545456,-25.016127277581706
,984923,16.919272657842274,0.3051553877815831,-1.6552664015359573,-15.715822270370401,0.05869121883639636,-24.959709850414722
,984829,17.21031408035305,0.307104190676757,-7.173732314950113,-15.66909671120569,0.05853735937914091,-24.916827377138592
,984725,17.50018565450251,0.3429443773642384,2.993348891314837,-15.625356567569602,0.05849066810530847,-24.87969314884869
,984644,17.790155268168014,0.30327434179256674,-1.1692410678377148,-15.594843697823784,0.05866352122188314,-24.837431903307138
,984529,18.079828870028198,0.34083913932448956,4.782274441890489,-15.552697510179993,0.05851084464754211,-24.784281797692138
,984426,18.369165400893497,0.28786147968460796,1.5598832903641309,-15.510453981304847,0.058558880809730755,-24.724800691976874
,984329,18.65716990135411,0.3261565157584511,3.5297437269449534,-15.469767418210774,0.058373935797888736,-24.684099018722407
,984257,18.945785585218125,0.40076140885967815,34.169254639794296,-15.427909807093066,0.058606403114227316,-24.63282510767007
,984165,19.234387417160733,0.38114101802035183,-4.5096052938277635,-15.389147438691673,0.058574843141139935,-24.595632948743372
,984057,19.522140319341258,0.3458170664910673,11.038063423155348,-15.3596492296686,0.05854407954010799,-24.538592558154654
,983952,19.808327366365422,0.2867492987462803,14.870513962063203,-15.294941428037117,0.05858804395946141,-24.47916205465303
,983845,20.095204546895104,0.33856152849280163,1.5768499316457354,-15.264493532009613,0.05853932004533229,-24.426491553039344
,983756,20.382332566734053,0.3049922480777754,-2.112164150460073,-15.238612470978586,0.05862971440072531,-24.392613843270027
,983648,20.669039164711407,0.30685583054100624,-6.914841516477428,-15.201713770576461,0.05850390710904714,-24.332242994445174
,983562,20.954825271635155,0.34237422958593317,2.5549078217743286,-15.170399945300852,0.058467752129504814,-24.297256315311103
,983449,21.240463727158158,0.30294470785978733,-0.7638949818445083,-15.135332357854866,0.05855924899003414,-24.254963899500606
,983338,21.525082183552335,0.34056203157001935,4.538476851296292,-15.099320700511932,0.05856487450907018,-24.216553427204076
,983231,21.81073846439957,0.28710291681202116,1.5630448094089788,-15.056429355868552,0.058630947905426126,-24.18100840087426
,983116,22.095936554669066,0.32553505588353776,3.6043229008580866,-15.042817400998464,0.058551344500547324,-24.1521234910224
,983020,22.381256470875446,0.4012527608797372,34.56079542023558,-15.01122159264309,0.05843574887591298,-24.118249313340566
,982904,22.665875991480352,0.38256978097555866,-5.61976573907522,-14.991014337107188,0.05845871822680542,-24.08519441573139
,982790,22.950141699752777,0.3462456832080094,10.741257153613697,-14.962527535892688,0.05855485029355202,-24.052030969993574
,982657,23.234598984650816,0.28675233881201634,15.084718360526617,-14.919512113585945,0.05852795801586915,-24.018672594811832
,982545,23.517884696069938,0.338700303802879,0.7782458808502414,-14.90153739218051,0.05846916466930263,-23.985292406963584
,982418,23.80152109448322,0.3049554049294704,-2.4872881482220444,-14.883707270225116,0.05860234132517929,-23.964862094342696
,982277,24.084799463145288,0.3070832076898877,-6.856608082037959,-14.838673422059138,0.05858271210666645,-23.929000452010985
,982172,24.368351907303342,0.3429318367862247,2.2468980514614545,-14.813976453207788,0.05856287648191972,-23.89385487979701
,982062,24.651084566198474,0.30300142760844034,-0.363907718657274,-14.787139821111076,0.058456853477682647,-23.86213222383113
,981942,24.93394459410029,0.3409586981715828,4.0316683500654795,-14.762515686262494,0.058574657301551473,-23.82705953202943
,981798,25.215415985172108,0.2870596426148755,1.3922739107229798,-14.729361898272344,0.05860776527350846,-23.809368596187845
,981689,25.49811727162063,0.3245913145609252,3.692255817270032,-14.708461297824433,0.058403657278425246,-23.76335158996381
,981563,25.781030257904987,0.40229939596337705,34.927209829628865,-14.676204528899321,0.05845296426210038,-23.735659110011316
,981447,26.062754012575322,0.38409243902116064,-6.639238846315694,-14.657098584029495,0.05852485968167409,-23.71552215555192
,981331,26.345460401057352,0.3462762839449685,10.374362143863802,-14.634145030575814,0.058492643797047175,-23.68059707377024
,981192,26.625824641160943,0.28652003175729135,15.090754533261581,-14.601134179650876,0.05859529664938162,-23.645983207160327
,981082,26.90770623703216,0.3393075797945538,0.1114278317204883,-14.573792976530004,0.058583992632623996,-23.620737833330942
,980964,27.189438310631214,0.30611929082005057,-2.3331346502012282,-14.54761745894854,0.05866395130708163,-23.59191691540155
,980851,27.471693178158596,0.30774546286846816,-6.590877372811985,-14.520896392010641,0.05861776255516884,-23.56161829166714
,980724,27.752100179969123,0.34323113842426584,1.9289071012843573,-14.496147714341644,0.05844166405635012,-23.526762921066457
,980612,28.034039712332746,0.30273312380431794,-0.11203200552308137,-14.479695813430801,0.058608364643712246,-23.49941666326743
,980483,28.315472586419148,0.3404979423406631,3.8400856384047444,-14.448243788010602,0.05847717083315056,-23.467230162073164
,980351,28.59680040787433,0.28684858178346306,1.4098315644090746,-14.423448242517221,0.05868051190848985,-23.440505660727624
,980238,28.878011049367604,0.32438242345226287,3.7594693064337417,-14.398789375641455,0.05857607409629091,-23.397703768880632
,980109,29.158370120690655,0.4037777206412753,35.18843208153379,-14.371871063320498,0.05881221254982869,-23.36875155212329
,979983,29.4393277974924,0.38539120576581437,-7.560798767937821,-14.36227989873294,0.05864321277001749,-23.345712523584663
,979842,29.71980084281955,0.3463433390281293,9.873891849910494,-14.333920224893387,0.058640580062907996,-23.315405369437094
,979696,29.999975548261865,0.2861802742891673,15.120455867942725,-14.303509805082399,0.058671288797749466,-23.28187042409072
,979569,30.28003897775447,0.33893498467183014,-0.5500436977895383,-14.28550810407437,0.05876088505250782,-23.2570290525731
,979422,30.560165247084473,0.3059006536508258,-2.8837569076455294,-14.26978621574765,0.05870808768845301,-23.239744488075665
,979288,30.840266687164526,0.3074818163808808,-6.503509550816515,-14.240670075605973,0.0585804492345459,-23.199924202073397
,979171,31.120542550504464,0.3427503653600851,1.6943141330778788,-14.21640592399079,0.05866329199904813,-23.174434286758853
,979033,31.39948862754364,0.3026410978996624,0.09457982519486048,-14.209291863502054,0.058558919014987255,-23.145287726767137
,978911,31.67714303382023,0.3407764158335131,3.6058535801518223,-14.17296076762852,0.05862917308110758,-23.124027588820624
,978799,31.957548422045754,0.28624454969815094,1.3735462786537374,-14.152505487847833,0.05864369041039073,-23.098123857911595
,978655,32.23687753194947,0.3250833776969416,3.77895896817571,-14.135444268920086,0.058650375086215234,-23.06306918168303
,978531,32.51642644618308,0.40456051979957736,35.46843358462839,-14.111560682288038,0.058644090836161664,-23.042984350010357
,978380,32.79512875860095,0.3863394253766429,-8.290593483104717,-14.09209376418159,0.05863119586459237,-23.02039894928349
,978253,33.074457419430324,0.34652671343711683,9.223652253558132,-14.081283351034948,0.05866720490507063,-23.003909305670394
,978109,33.3547007160858,0.2862019611311216,15.045640246639202,-14.056176912798069,0.058549520104610016,-22.981128824088113
,977991,33.63417938629293,0.3383463723081296,-1.080692250746683,-14.049082668449909,0.05874327924285603,-22.948566364107588
,977852,33.91323396490466,0.3051998707370851,-2.770824760802248,-14.0213234374936,0.05866691931907898,-22.921768289066282
,977707,34.193045714943246,0.30681634068284286,-6.275359974920916,-13.993970787771792,0.05847380517885216,-22.890744023516245
,977544,34.471224379281125,0.3421873112616924,1.4489836099449245,-13.971193300761897,0.058633865749265504,-22.864229183545667
,977406,34.75032374194556,0.3019146199225299,0.3342006146882671,-13.961847580227664,0.05857592984900854,-22.84699059551509
,977276,35.02881597412603,0.33939754685472706,3.529928903400878,-13.939280582967369,0.05857835991060862,-22.819362390972447
,977137,35.30782098749709,0.2852571706935671,1.4236730970171059,-13.92326756432313,0.058649502904915086,-22.791841421417843
,977000,35.586572522937644,0.3254680071647894,3.8105264401228225,-13.896221947799402,0.05870776558853633,-22.76212206243601
,976866,35.86597709983769,0.4046038689032062,35.70521410408393,-13.877591659449715,0.05868091237692774,-22.741945314915224
,976722,36.14457310865323,0.3867590757656738,-8.657485980657764,-13.864407626735153,0.058777624155081934,-22.7267100055082
,976569,36.4238122499486,0.3465330580839654,8.843104935749553,-13.848197826267254,0.05870098671983245,-22.690754596961398
,976424,36.70235235115068,0.28562447871006835,15.168784443028844,-13.829436403652501,0.058603357987923224,-22.66543212067711
,976267,36.980707089751036,0.33845246228746856,-1.4590130394656358,-13.81446691734946,0.05869150182275957,-22.635489607863455
,976114,37.25787434389835,0.30595342654648927,-2.843407839658072,-13.790561661855062,0.058746537177010116,-22.616117933970862
,975960,37.53567889246486,0.30699395364564114,-6.214156587360135,-13.769462819172915,0.058794221228329106,-22.586054811672568
,975795,37.81399911747852,0.3420870582448165,1.264559381837373,-13.760304964669823,0.058576670858120836,-22.560828039700965
,975629,38.09181520054238,0.3014684690594479,0.5208290364472553,-13.732022364033874,0.05860457779545308,-22.5305447296052
,975487,38.37015761701592,0.3397006900143206,3.2136671313918046,-13.709626478876695,0.05865446308356752,-22.49697758042901
,975349,38.64877751230583,0.2847768265513161,1.4070619757645724,-13.689513636657225,0.058769319771692,-22.47028523636154
,975178,38.92663311415971,0.3253482277081724,3.843757382754744,-13.677392356062168,0.05868556595821477,-22.444479757541643
,975036,39.205554459476325,0.40467862417387634,35.93208085342489,-13.658980418158928,0.05871285087935212,-22.421060995696607
,974879,39.483922903539785,0.38753566647758264,-8.910350126528527,-13.63722817600953,0.05858747818960099,-22.40276831278551
,974705,39.76196507931115,0.3465386645190087,8.571866573989047,-13.627775178130763,0.05876607732596008,-22.37118423728202
,974554,40.04085731020549,0.2863560038745931,15.038529893674433,-13.610436428355943,0.05873396485982301,-22.36131763144987
,974410,40.31925451296679,0.3388334633265256,-1.7859895731776172,-13.600462246898141,0.05860931852095122,-22.335983883580813
,974282,40.597518035538,0.3058206699908239,-2.6439594131883792,-13.588399658415131,0.05877808390178613,-22.321566470488015
,974113,40.87507982252582,0.3073076244747786,-6.109522598507564,-13.560553338267727,0.05875932422624488,-22.297514121051606
,973972,41.153666613762944,0.3422315620982945,1.0285670758502305,-13.552425034805928,0.05867975828873932,-22.274716972356508
,973808,41.432287121342206,0.30192875289584786,0.6790665223534833,-13.537169453321399,0.05868905993789334,-22.258253195701823
,973680,41.71090370676195,0.3404309228904773,3.1104733731821606,-13.522322066798111,0.058730149340645854,-22.243596398200577
,973522,41.988995712464735,0.28500349966410604,1.3947491356127546,-13.51016917029096,0.05867621908903966,-22.21510177479296
,973378,42.26670686096264,0.32417461869900466,3.8932322458489916,-13.482213939497266,0.058755345518390574,-22.192454971244477
,973183,42.544195163016624,0.40497946737663926,36.109297038686414,-13.474343554090044,0.0587575229222048,-22.17185701661456
,973022,42.82192712425826,0.38848579579906695,-9.422812724686592,-13.457490977593526,0.05870095885807307,-22.150013808526467
,972867,43.09983934227396,0.3467017937703719,8.12513381376901,-13.447399155280237,0.05870810246416008,-22.129190042421058
,972700,43.374941341235775,0.28582024570782305,14.9970102004729,-13.425905478564804,0.05862992215482672,-22.106959115863035
,972547,43.654199065032294,0.3391592385766439,-2.1947925107989628,-13.407272873187626,0.058586294431014624,-22.086017251608357
,972397,43.93245301965138,0.30609310600505724,-2.9235483593635108,-13.402218992859929,0.058787939195616666,-22.066370739523045
,972230,44.20960081424143,0.307556994744042,-6.055343216111414,-13.389253065632612,0.05867079506906797,-22.056458727873032
,972064,44.4870177092866,0.34204785075879796,0.8492728380024378,-13.37385956685981,0.05867911627217966,-22.039224993416028
,971917,44.76459201084047,0.3021340814081864,0.7898294576594502,-13.360163427535474,0.058578515860922296,-22.021743899942045
,971750,45.040883941950085,0.3404287573964495,3.035315198353492,-13.34206682377154,0.05870479643941347,-21.998895352714154
,971589,45.318925706888386,0.2849108542809771,1.3977116054216348,-13.328258629935082,0.05865747377749237,-21.97226382040144
,971419,45.5969113945168,0.3239081343889711,3.923285825169157,-13.3105664908757,0.05864678292271419,-21.963177406453894
,971248,45.87469889911732,0.40671042102531973,36.295332201456304,-13.299027514084996,0.05858037305610922,-21.94179397538012
,971090,46.15238952742795,0.3900100093709127,-9.733352797372033,-13.284533770299346,0.05864374307221786,-21.921234094677107
,970915,46.42895791324676,0.3463033458129706,7.627690604223841,-13.27398154936325,0.05860535333165111,-21.89881187539589
,970770,46.70702174086545,0.2855717574708738,14.78776470327679,-13.25813248658282,0.05867158465960022,-21.883367275461744
,970589,46.98419159879199,0.33891893066993406,-2.5811383963758097,-13.244421117486395,0.058684428558328915,-21.86485242466172
,970426,47.26178516646296,0.3063454019162712,-2.956888286175348,-13.237953291647168,0.05877658454122214,-21.837790348774668
,970266,47.53942370712766,0.3077647995498134,-5.833666076106964,-13.215174347034708,0.058647647913046594,-21.820879998886905
,970091,47.81690981776973,0.34190962909665107,0.6582628835851496,-13.205398940924088,0.05888187218518665,-21.800236040742547
,969932,48.09508776922507,0.30168806782331137,0.8924432269478682,-13.197446085911155,0.05860497818403747,-21.792078499317512
,969755,48.37297801446752,0.3400192017571445,2.9818834592242367,-13.179076492516169,0.05864353108774902,-21.76883507999445
,969584,48.65011190135149,0.28497230667997814,1.4509401176174554,-13.172903106899458,0.058562450710820356,-21.75819628314826
,969403,48.926278388090324,0.32351887914520605,3.909111272607977,-13.155784155815478,0.05867095701168658,-21.73596815875338
,969229,49.2024993697878,0.40628569099768963,36.46572080901419,-13.143708859309854,0.05859591821953342,-21.72004772659508
,969061,49.48067271181071,0.3903820512846983,-9.757211889653998,-13.130506141512267,0.05872150620033216,-21.701028202558973
,968887,49.756968201193715,0.3463658496811286,7.556379644891498,-13.11724748087236,0.05849830816183934,-21.68104387818185
,968719,50.033716198443486,0.28566641306715357,14.539169178058843,-13.106226069685873,0.058746141584917935,-21.668385760989537
,968551,50.31075367561451,0.33908287121690006,-2.691308946044145,-13.094632582073626,0.05870539809467951,-21.65728414817601
,968378,50.588294697845285,0.30638090807515267,-3.0288809865569015,-13.089389333504075,0.058654951754376954,-21.63834692341213
,968208,50.86496685341373,0.3077206912151112,-5.808914687753042,-13.068987384942073,0.058636438874704655,-21.617001133020967
,968043,51.14198906042401,0.34241196207193214,0.5242690355697007,-13.060734107885686,0.05859326345007407,-21.603916193805443
,967856,51.41924929240504,0.30215954956109153,1.0146577786364892,-13.049362932089076,0.058564780576862624,-21.587228244697577
,967670,51.69605325950998,0.340650890282845,2.8007452736986784,-13.0415310415741,0.05850618371965657,-21.579352207880813
,967485,51.973113560809715,0.28538033354522296,1.4329230065582375,-13.027485943451307,0.05851170650707763,-21.56453602381433
,967301,52.250181788357416,0.3232649909387053,3.9329519725504225,-13.016803227744017,0.05877198311590708,-21.544716943329927
,967128,52.527093534102995,0.407058705776278,36.648770092479985,-13.00614055947094,0.05860597862950928,-21.535061705379213
,966946,52.80490279012483,0.39119709477054615,-9.87650918045062,-12.998373591700075,0.058631911595890485,-21.52561707582432
,966764,53.08251030187298,0.3467900118332916,7.113999463157495,-12.99769988849399,0.05864298625103952,-21.505976981972818
,966594,53.35846334855165,0.2853645594737816,14.537447331558024,-12.967545481349976,0.05864658823663286,-21.486243986616945
,966403,53.635696444620024,0.338866956124929,-2.9599630133598493,-12.96669308559679,0.05859193495881128,-21.478055386831386
,966213,53.91325118154072,0.3064164526869333,-3.0097507278415865,-12.966350138116534,0.05867550149915188,-21.468478568390243
,966030,54.18998340227537,0.30780740349678587,-5.733401192509547,-12.93886680951935,0.05857930514580289,-21.455980820471428
,965841,54.46501904512242,0.34190449359677216,0.4848615848778414,-12.933514258558072,0.05850340707217862,-21.43761952329631
,965644,54.74213442169157,0.3018849845284598,1.1343025587069338,-12.926429851995143,0.05852788276010626,-21.41501306071393
,965452,55.01795521333019,0.3400142182107443,2.75681164780849,-12.918826896624587,0.05860438198895439,-21.408050089491777
,965270,55.29539969935869,0.28488992509867667,1.425838704196752,-12.90187504325215,0.05861767810042774,-21.389165236669545
,965080,55.57314140518916,0.32368744870891514,3.9974183653168667,-12.898120872880988,0.05855770398308948,-21.38338831599456
,964889,55.84886201577596,0.4083319158991348,36.78426886719611,-12.882530498326755,0.05845345802470533,-21.361460011462462
,964696,56.12533553556766,0.39306798929403736,-9.941441513181363,-12.877918467579418,0.058553098364666184,-21.34647898405304
,964506,56.402214807123976,0.34668765046562733,6.681467895482241,-12.870947698614648,0.05859613227911491,-21.33740078859022
,964313,56.678621942771684,0.28558503929740664,14.197104223421217,-12.861570223568524,0.058631166675135564,-21.325308139577146
,964140,56.95609074872944,0.33941378534237726,-3.251641679631595,-12.85408427821686,0.05870151295455013,-21.318187914618214
,963932,57.23064644357689,0.30661838179456713,-3.271792244681157,-12.844562013710519,0.05871717344169506,-21.30087913359034
,963753,57.507867907181556,0.3087843150682795,-5.66588843406972,-12.835437892281547,0.05854524258809052,-21.296867109103662
,963564,57.78396428783133,0.34308997949279957,0.2894599725602034,-12.826908618420818,0.05850799750717124,-21.270640459793015
,963370,58.06065781181688,0.30291681493091954,1.2359646003093316,-12.819099613855508,0.05846388104259002,-21.268613750687667
,963199,58.33686424548819,0.34099199542358327,2.7124500419954716,-12.81239660963103,0.05967728183895537,-21.256805428577092
,963016,58.614311362937,0.2855102802030287,1.415002086154331,-12.801973643220883,0.058537185944989474,-21.24512114544308
,962835,58.89160080984807,0.32375696147314975,3.9758615328690756,-12.80062231638859,0.05865679685512051,-21.23240473601398
,962644,59.169325895814005,0.4094993850270711,36.93827004583213,-12.796347141830225,0.058471440729906406,-21.22346248976778
,962453,59.44602983193996,0.39423792434539706,-10.069404855094204,-12.786630359092873,0.058393975965579645,-21.218840236354396
,962274,59.72273434003208,0.3468600866281326,6.50134228712404,-12.778349391129764,0.0583594452619525,-21.205829954877693
,962090,59.99972208585487,0.2859230279911438,13.75871772703177,-12.771742109366082,0.05843146629733189,-21.199509287072935
,961908,60.27672211331019,0.3397060155441062,-3.3709317990909713,-12.764111875563978,0.05843450668878933,-21.190266469350494
,961722,60.55378065428465,0.3069134656376791,-3.2111406061211003,-12.756519101153978,0.05851627121974959,-21.17930533043853
,961543,60.83056941052036,0.3085770391963749,-5.477273334629869,-12.744962894015142,0.058429532917404554,-21.16820394927741
,961336,61.10729165611188,0.3426911246432042,0.07627254258656707,-12.735106673421159,0.05831145141761044,-21.15769339960224
,961134,61.382755025625926,0.30267589118686866,1.3394711257743457,-12.73648261428689,0.058347551766975314,-21.14030904743774
,960918,61.65709847808028,0.3410063855604741,2.661743759613207,-12.72145053167909,0.05841140238813291,-21.13770280398534
,960720,61.93359738861474,0.2859755610375552,1.4364035587892425,-12.712789142518082,0.05835865634107753,-21.12410653676409
,960539,62.20959718844308,0.32343185648890843,3.9590130416359957,-12.708620517230445,0.05831032682691682,-21.115095876377755
,960356,62.486341841233894,0.4095573329057144,37.09160558792781,-12.704053172990008,0.058417113372540984,-21.112111760638772
,960163,62.762590337817684,0.39425822594705323,-10.00429069335101,-12.69451728612747,0.058259148332106166,-21.092289029050253
,959957,63.03825630793875,0.3470422237662721,6.252500840141787,-12.688824373383394,0.058265810635268,-21.083288634803413
,959789,63.312812506373824,0.28556508565945243,13.855850366070051,-12.686624540393773,0.05838628102635055,-21.075000138572115
,959606,63.58897208203171,0.33961199804919895,-3.569670230282009,-12.681018075126662,0.0584172212553903,-21.071483751664765
,959392,63.86562463613412,0.3065478678162835,-3.3617140449367877,-12.67869511315499,0.05826817811697411,-21.06229717258427
,959212,64.14326803882776,0.30793568158029716,-5.5127411333469585,-12.661511801353635,0.058326763113889284,-21.05567786370477
,959016,64.41836569278298,0.3423300132635948,0.052311122025075714,-12.657239736354775,0.05832538629178244,-21.036870986511143
,958828,64.69324106329806,0.30268062155047565,1.4078852338479904,-12.654703291935572,0.05829408116992829,-21.028809112791855
,958619,64.96840733403991,0.34066492735904486,2.504390601479836,-12.6467549933811,0.05826956032584369,-21.02072722322423
,958416,65.24497428815884,0.28554639530224846,1.3794322475835104,-12.643470728785834,0.05823855757833768,-21.017824243334864
,958214,65.5214157706421,0.32406473710465483,3.970526206045824,-12.637375286731361,0.058141189494204784,-21.009539071647882
,958022,65.7962028137663,0.41032048846477465,37.23352764550288,-12.63236851032649,0.05823292431697817,-21.011201004778567
,957831,66.0700632834394,0.3953178640073254,-9.945634483536237,-12.62292368069108,0.05823595711560806,-20.99503062962045
,957623,66.34404229827393,0.3470693185105197,5.923715012066328,-12.618522248316902,0.058192273880222196,-20.98750220285019
,957400,66.61830613058272,0.28614005118027996,13.768108716315023,-12.609236276373501,0.05806688635888861,-20.97735057238358
,957187,66.89352368304212,0.3399034922120756,-3.7100266959329735,-12.613591195868707,0.05822176191277146,-20.980173384093217
,956990,67.17059769010127,0.30716456180315327,-3.297916815222727,-12.610478222342985,0.05799150255488552,-20.970378378039506
,956815,67.44724156675021,0.30796628292825645,-5.483023788297634,-12.600033458923603,0.058176327597288933,-20.95309314235251
,956623,67.72409824228565,0.342579850160408,-0.07206076793052216,-12.59805681653067,0.058206739656060894,-20.951030294065646
,956414,67.99814253324409,0.3023174294813755,1.502428927221893,-12.597170465927949,0.05823142959011472,-20.953522290556162
,956164,68.27112285966629,0.33971260997067415,2.4640922028020324,-12.5815886814396,0.058053378949636254,-20.935751303123766
,955954,68.54598521118173,0.28483995673432017,1.3342081240310713,-12.580025412310642,0.0581521816949351,-20.930721675938354
,955745,68.82043979748791,0.32443392536712146,4.007115802855357,-12.57535569424899,0.05801199332457924,-20.92654229109228
,955554,69.09560556475085,0.4107113935999436,37.33884904568449,-12.574501984189281,0.05801393796687575,-20.92271639070108
,955358,69.37046649980418,0.3956309059012433,-9.885775972986046,-12.570002791623669,0.05798395536542315,-20.913370394134954
,955150,69.64331734121336,0.3465813579019006,5.608407594618641,-12.56090782390198,0.05815943052923637,-20.90699008113909
,954922,69.91611918132578,0.28586700798599235,13.67570689124348,-12.559178870106686,0.05802134547114847,-20.901780984206006
,954705,70.19009891208269,0.33961014030511966,-3.773011763843286,-12.554814452631954,0.05803131423842962,-20.889804944983002
